dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__booster,model__learning_rate,model__n_estimators
thoracic-surgery,XGBoost,GridSearch,25,0.4927943597621017,0.0497230674853978,53,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2, 'model__n_estimators': 300}",gbtree,0.2,300
thoracic-surgery,XGBoost,GridSearch,26,0.5067693095435031,0.050950379327572654,3,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3, 'model__n_estimators': 100}",gbtree,0.3,100
thoracic-surgery,XGBoost,GridSearch,27,0.49565559888140537,0.04523665582772749,43,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3, 'model__n_estimators': 150}",gbtree,0.3,150
thoracic-surgery,XGBoost,GridSearch,28,0.49328984993501124,0.0426722644997086,49,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3, 'model__n_estimators': 200}",gbtree,0.3,200
thoracic-surgery,XGBoost,GridSearch,29,0.4925896516864259,0.04418597865522962,59,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3, 'model__n_estimators': 250}",gbtree,0.3,250
thoracic-surgery,XGBoost,GridSearch,30,0.4926329512781126,0.045713862142062,57,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3, 'model__n_estimators': 300}",gbtree,0.3,300
thoracic-surgery,XGBoost,GridSearch,31,0.5058118345215119,0.0533495905657319,5,"{'model__booster': 'gbtree', 'model__learning_rate': 0.4, 'model__n_estimators': 100}",gbtree,0.4,100
thoracic-surgery,XGBoost,GridSearch,32,0.49956193627161377,0.05390356063293651,19,"{'model__booster': 'gbtree', 'model__learning_rate': 0.4, 'model__n_estimators': 150}",gbtree,0.4,150
thoracic-surgery,XGBoost,GridSearch,33,0.49809907177649115,0.048897093261536365,27,"{'model__booster': 'gbtree', 'model__learning_rate': 0.4, 'model__n_estimators': 200}",gbtree,0.4,200
thoracic-surgery,XGBoost,GridSearch,34,0.49368773878451294,0.05265678168642618,47,"{'model__booster': 'gbtree', 'model__learning_rate': 0.4, 'model__n_estimators': 250}",gbtree,0.4,250
thoracic-surgery,XGBoost,GridSearch,35,0.4909017553533682,0.05213763117819967,65,"{'model__booster': 'gbtree', 'model__learning_rate': 0.4, 'model__n_estimators': 300}",gbtree,0.4,300
thoracic-surgery,XGBoost,GridSearch,36,0.4973549306129952,0.04644945908528125,35,"{'model__booster': 'dart', 'model__learning_rate': 0.01, 'model__n_estimators': 100}",dart,0.01,100
thoracic-surgery,XGBoost,GridSearch,37,0.4966906009164074,0.04596307840599551,41,"{'model__booster': 'dart', 'model__learning_rate': 0.01, 'model__n_estimators': 150}",dart,0.01,150
thoracic-surgery,XGBoost,GridSearch,38,0.49257702154476346,0.036297215127654645,61,"{'model__booster': 'dart', 'model__learning_rate': 0.01, 'model__n_estimators': 200}",dart,0.01,200
thoracic-surgery,XGBoost,GridSearch,39,0.49234811663843925,0.03480346432583468,63,"{'model__booster': 'dart', 'model__learning_rate': 0.01, 'model__n_estimators': 250}",dart,0.01,250
thoracic-surgery,XGBoost,GridSearch,40,0.49453185762863183,0.03615939913226919,45,"{'model__booster': 'dart', 'model__learning_rate': 0.01, 'model__n_estimators': 300}",dart,0.01,300
thoracic-surgery,XGBoost,GridSearch,41,0.48189688447752965,0.03315726441223609,69,"{'model__booster': 'dart', 'model__learning_rate': 0.05, 'model__n_estimators': 100}",dart,0.05,100
thoracic-surgery,XGBoost,GridSearch,42,0.4992372549791904,0.03996611065813388,21,"{'model__booster': 'dart', 'model__learning_rate': 0.05, 'model__n_estimators': 150}",dart,0.05,150
thoracic-surgery,XGBoost,GridSearch,43,0.49698898473092024,0.046579478586940816,39,"{'model__booster': 'dart', 'model__learning_rate': 0.05, 'model__n_estimators': 200}",dart,0.05,200
thoracic-surgery,XGBoost,GridSearch,44,0.5001904499323855,0.04831286175833796,13,"{'model__booster': 'dart', 'model__learning_rate': 0.05, 'model__n_estimators': 250}",dart,0.05,250
thoracic-surgery,XGBoost,GridSearch,45,0.5000324287421062,0.04330559380670195,15,"{'model__booster': 'dart', 'model__learning_rate': 0.05, 'model__n_estimators': 300}",dart,0.05,300
thoracic-surgery,XGBoost,GridSearch,46,0.5048126616513713,0.05048435808190936,7,"{'model__booster': 'dart', 'model__learning_rate': 0.1, 'model__n_estimators': 100}",dart,0.1,100
thoracic-surgery,XGBoost,GridSearch,47,0.5072978586526974,0.050810427244393046,1,"{'model__booster': 'dart', 'model__learning_rate': 0.1, 'model__n_estimators': 150}",dart,0.1,150
thoracic-surgery,XGBoost,GridSearch,48,0.5039805427547362,0.0519255721252697,9,"{'model__booster': 'dart', 'model__learning_rate': 0.1, 'model__n_estimators': 200}",dart,0.1,200
thoracic-surgery,XGBoost,GridSearch,49,0.499741935483871,0.05772187841425438,17,"{'model__booster': 'dart', 'model__learning_rate': 0.1, 'model__n_estimators': 250}",dart,0.1,250
thoracic-surgery,XGBoost,GridSearch,50,0.4978357556422073,0.05568910236566282,29,"{'model__booster': 'dart', 'model__learning_rate': 0.1, 'model__n_estimators': 300}",dart,0.1,300
thoracic-surgery,XGBoost,GridSearch,51,0.4974610001706775,0.04911792485263064,33,"{'model__booster': 'dart', 'model__learning_rate': 0.15, 'model__n_estimators': 100}",dart,0.15,100
thoracic-surgery,XGBoost,GridSearch,52,0.5031226121548702,0.05730494893483682,11,"{'model__booster': 'dart', 'model__learning_rate': 0.15, 'model__n_estimators': 150}",dart,0.15,150
thoracic-surgery,XGBoost,GridSearch,53,0.49864411096669164,0.06537015836942964,25,"{'model__booster': 'dart', 'model__learning_rate': 0.15, 'model__n_estimators': 200}",dart,0.15,200
thoracic-surgery,XGBoost,GridSearch,54,0.4976836950385337,0.0626657669840948,31,"{'model__booster': 'dart', 'model__learning_rate': 0.15, 'model__n_estimators': 250}",dart,0.15,250
thoracic-surgery,XGBoost,GridSearch,55,0.49714075649559514,0.05965787258932515,37,"{'model__booster': 'dart', 'model__learning_rate': 0.15, 'model__n_estimators': 300}",dart,0.15,300
thoracic-surgery,XGBoost,GridSearch,56,0.49873937532002055,0.04726902952470515,23,"{'model__booster': 'dart', 'model__learning_rate': 0.2, 'model__n_estimators': 100}",dart,0.2,100
thoracic-surgery,XGBoost,GridSearch,57,0.4906775900324288,0.053938159339269105,67,"{'model__booster': 'dart', 'model__learning_rate': 0.2, 'model__n_estimators': 150}",dart,0.2,150
thoracic-surgery,XGBoost,GridSearch,58,0.4926656426011265,0.05333740570639363,55,"{'model__booster': 'dart', 'model__learning_rate': 0.2, 'model__n_estimators': 200}",dart,0.2,200
thoracic-surgery,XGBoost,GridSearch,59,0.49301083146244434,0.05209230684310208,51,"{'model__booster': 'dart', 'model__learning_rate': 0.2, 'model__n_estimators': 250}",dart,0.2,250
thoracic-surgery,XGBoost,GridSearch,60,0.4927943597621017,0.0497230674853978,53,"{'model__booster': 'dart', 'model__learning_rate': 0.2, 'model__n_estimators': 300}",dart,0.2,300
thoracic-surgery,XGBoost,GridSearch,61,0.5067693095435031,0.050950379327572654,3,"{'model__booster': 'dart', 'model__learning_rate': 0.3, 'model__n_estimators': 100}",dart,0.3,100
thoracic-surgery,XGBoost,GridSearch,62,0.49565559888140537,0.04523665582772749,43,"{'model__booster': 'dart', 'model__learning_rate': 0.3, 'model__n_estimators': 150}",dart,0.3,150
thoracic-surgery,XGBoost,GridSearch,63,0.49328984993501124,0.0426722644997086,49,"{'model__booster': 'dart', 'model__learning_rate': 0.3, 'model__n_estimators': 200}",dart,0.3,200
thoracic-surgery,XGBoost,GridSearch,64,0.4925896516864259,0.04418597865522962,59,"{'model__booster': 'dart', 'model__learning_rate': 0.3, 'model__n_estimators': 250}",dart,0.3,250
thoracic-surgery,XGBoost,GridSearch,65,0.4926329512781126,0.045713862142062,57,"{'model__booster': 'dart', 'model__learning_rate': 0.3, 'model__n_estimators': 300}",dart,0.3,300
thoracic-surgery,XGBoost,GridSearch,66,0.5058118345215119,0.0533495905657319,5,"{'model__booster': 'dart', 'model__learning_rate': 0.4, 'model__n_estimators': 100}",dart,0.4,100
thoracic-surgery,XGBoost,GridSearch,67,0.49956193627161377,0.05390356063293651,19,"{'model__booster': 'dart', 'model__learning_rate': 0.4, 'model__n_estimators': 150}",dart,0.4,150
thoracic-surgery,XGBoost,GridSearch,68,0.49809907177649115,0.048897093261536365,27,"{'model__booster': 'dart', 'model__learning_rate': 0.4, 'model__n_estimators': 200}",dart,0.4,200
thoracic-surgery,XGBoost,GridSearch,69,0.49368773878451294,0.05265678168642618,47,"{'model__booster': 'dart', 'model__learning_rate': 0.4, 'model__n_estimators': 250}",dart,0.4,250
thoracic-surgery,XGBoost,GridSearch,70,0.4909017553533682,0.05213763117819967,65,"{'model__booster': 'dart', 'model__learning_rate': 0.4, 'model__n_estimators': 300}",dart,0.4,300
thoracic-surgery,XGBoost,RandomSearch,1,0.4964887155854898,0.04808626702491849,70,"{'model__booster': 'gbtree', 'model__learning_rate': 0.32065176487549085, 'model__n_estimators': 114}",gbtree,0.32065176487549085,114
thoracic-surgery,XGBoost,RandomSearch,2,0.5078717029684772,0.039750949866035036,9,"{'model__booster': 'gbtree', 'model__learning_rate': 0.31407949010638003, 'model__n_estimators': 120}",gbtree,0.31407949010638003,120
thoracic-surgery,XGBoost,RandomSearch,3,0.5140089802670447,0.053257811601075324,2,"{'model__booster': 'gbtree', 'model__learning_rate': 0.18387477361290055, 'model__n_estimators': 174}",gbtree,0.18387477361290055,174
thoracic-surgery,XGBoost,RandomSearch,4,0.5085809602583796,0.06260645917487512,8,"{'model__booster': 'gbtree', 'model__learning_rate': 0.34780869685222476, 'model__n_estimators': 199}",gbtree,0.34780869685222476,199
thoracic-surgery,XGBoost,RandomSearch,5,0.5042327254585319,0.05400713393664935,22,"{'model__booster': 'dart', 'model__learning_rate': 0.28614830534045776, 'model__n_estimators': 249}",dart,0.28614830534045776,249
thoracic-surgery,XGBoost,RandomSearch,6,0.48990927829637504,0.04544554825797632,105,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3882648423431778, 'model__n_estimators': 257}",gbtree,0.3882648423431778,257
thoracic-surgery,XGBoost,RandomSearch,7,0.4878366090301574,0.03890185236510767,113,"{'model__booster': 'dart', 'model__learning_rate': 0.010303718677995588, 'model__n_estimators': 287}",dart,0.010303718677995588,287
thoracic-surgery,XGBoost,RandomSearch,8,0.4995899799125606,0.06703990140043006,52,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2508177887548094, 'model__n_estimators': 157}",gbtree,0.2508177887548094,157
thoracic-surgery,XGBoost,RandomSearch,9,0.4930826079535757,0.03195861387188048,91,"{'model__booster': 'dart', 'model__learning_rate': 0.01275585903568979, 'model__n_estimators': 188}",dart,0.01275585903568979,188
thoracic-surgery,XGBoost,RandomSearch,10,0.4923706592093689,0.06025844014247811,94,"{'model__booster': 'gbtree', 'model__learning_rate': 0.21466211750077177, 'model__n_estimators': 269}",gbtree,0.21466211750077177,269
thoracic-surgery,XGBoost,RandomSearch,11,0.4958172436882114,0.05217226694088214,71,"{'model__booster': 'dart', 'model__learning_rate': 0.12393641292873508, 'model__n_estimators': 114}",dart,0.12393641292873508,114
thoracic-surgery,XGBoost,RandomSearch,12,0.5027159268449591,0.03592920115739751,28,"{'model__booster': 'dart', 'model__learning_rate': 0.045336509467800115, 'model__n_estimators': 289}",dart,0.045336509467800115,289
thoracic-surgery,XGBoost,RandomSearch,13,0.5142683314296217,0.04764996584844671,1,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1591601765941935, 'model__n_estimators': 163}",gbtree,0.1591601765941935,163
thoracic-surgery,XGBoost,RandomSearch,14,0.4925056651830845,0.032019971756107254,93,"{'model__booster': 'gbtree', 'model__learning_rate': 0.028115660960799115, 'model__n_estimators': 150}",gbtree,0.028115660960799115,150
thoracic-surgery,XGBoost,RandomSearch,15,0.5026538527183689,0.0481222861408145,30,"{'model__booster': 'gbtree', 'model__learning_rate': 0.07650440823804369, 'model__n_estimators': 266}",gbtree,0.07650440823804369,266
thoracic-surgery,XGBoost,RandomSearch,16,0.5068312786377301,0.04532163952764933,11,"{'model__booster': 'dart', 'model__learning_rate': 0.3800653595288, 'model__n_estimators': 159}",dart,0.3800653595288,159
thoracic-surgery,XGBoost,RandomSearch,17,0.5028811164940197,0.05648786953511273,27,"{'model__booster': 'dart', 'model__learning_rate': 0.32527496576541987, 'model__n_estimators': 108}",dart,0.32527496576541987,108
thoracic-surgery,XGBoost,RandomSearch,18,0.49401817059881575,0.0437014686220551,82,"{'model__booster': 'dart', 'model__learning_rate': 0.04809212446248971, 'model__n_estimators': 183}",dart,0.04809212446248971,183
thoracic-surgery,XGBoost,RandomSearch,19,0.4943474470571244,0.057736368117758306,77,"{'model__booster': 'dart', 'model__learning_rate': 0.18165947255844453, 'model__n_estimators': 298}",dart,0.18165947255844453,298
thoracic-surgery,XGBoost,RandomSearch,20,0.4888312261215487,0.06163014148257043,110,"{'model__booster': 'dart', 'model__learning_rate': 0.2031189949433954, 'model__n_estimators': 274}",dart,0.2031189949433954,274
thoracic-surgery,XGBoost,RandomSearch,21,0.48092239421271676,0.05638072151961133,124,"{'model__booster': 'gbtree', 'model__learning_rate': 0.36463495681072505, 'model__n_estimators': 263}",gbtree,0.36463495681072505,263
thoracic-surgery,XGBoost,RandomSearch,22,0.500095133062875,0.06742171148752027,49,"{'model__booster': 'dart', 'model__learning_rate': 0.268383690898053, 'model__n_estimators': 101}",dart,0.268383690898053,101
thoracic-surgery,XGBoost,RandomSearch,23,0.4940956582246905,0.052101422939367086,81,"{'model__booster': 'dart', 'model__learning_rate': 0.21282652825934623, 'model__n_estimators': 205}",dart,0.21282652825934623,205
thoracic-surgery,XGBoost,RandomSearch,24,0.49694642036577524,0.045522465639833753,65,"{'model__booster': 'dart', 'model__learning_rate': 0.08209323765495555, 'model__n_estimators': 290}",dart,0.08209323765495555,290
thoracic-surgery,XGBoost,RandomSearch,25,0.5016449906127326,0.051328929665802506,35,"{'model__booster': 'dart', 'model__learning_rate': 0.3123018011108347, 'model__n_estimators': 261}",dart,0.3123018011108347,261
thoracic-surgery,XGBoost,RandomSearch,26,0.5015531135531136,0.044676899782377114,38,"{'model__booster': 'dart', 'model__learning_rate': 0.3589826666667831, 'model__n_estimators': 113}",dart,0.3589826666667831,113
thoracic-surgery,XGBoost,RandomSearch,27,0.4886868066222905,0.051052574796068215,111,"{'model__booster': 'gbtree', 'model__learning_rate': 0.36953095165901556, 'model__n_estimators': 299}",gbtree,0.36953095165901556,299
thoracic-surgery,XGBoost,RandomSearch,28,0.5006983339241404,0.05017123880128382,45,"{'model__booster': 'dart', 'model__learning_rate': 0.08643331634346663, 'model__n_estimators': 289}",dart,0.08643331634346663,289
thoracic-surgery,XGBoost,RandomSearch,29,0.4843755957304344,0.05965641802999765,122,"{'model__booster': 'dart', 'model__learning_rate': 0.33936820098447906, 'model__n_estimators': 181}",dart,0.33936820098447906,181
thoracic-surgery,XGBoost,RandomSearch,30,0.5021808132130714,0.06505651972032822,33,"{'model__booster': 'gbtree', 'model__learning_rate': 0.33320762856925246, 'model__n_estimators': 253}",gbtree,0.33320762856925246,253
thoracic-surgery,XGBoost,RandomSearch,31,0.5050737983641209,0.05380121301411746,19,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1195644587780785, 'model__n_estimators': 223}",gbtree,0.1195644587780785,223
thoracic-surgery,XGBoost,RandomSearch,32,0.48911267346751225,0.039994505666422056,109,"{'model__booster': 'gbtree', 'model__learning_rate': 0.06496044774015743, 'model__n_estimators': 114}",gbtree,0.06496044774015743,114
thoracic-surgery,XGBoost,RandomSearch,33,0.5011713471713473,0.025333438215298095,39,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03907475103511062, 'model__n_estimators': 170}",gbtree,0.03907475103511062,170
thoracic-surgery,XGBoost,RandomSearch,34,0.4987988498956241,0.04680636916587053,56,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3111754600256964, 'model__n_estimators': 235}",gbtree,0.3111754600256964,235
thoracic-surgery,XGBoost,RandomSearch,35,0.4861492509879607,0.039637361972441,119,"{'model__booster': 'dart', 'model__learning_rate': 0.01549113085888294, 'model__n_estimators': 180}",dart,0.01549113085888294,180
thoracic-surgery,XGBoost,RandomSearch,36,0.5016758176113015,0.045796132462547615,34,"{'model__booster': 'dart', 'model__learning_rate': 0.29431279553598505, 'model__n_estimators': 132}",dart,0.29431279553598505,132
thoracic-surgery,XGBoost,RandomSearch,37,0.492055824700986,0.03462596095552177,95,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03887741417629524, 'model__n_estimators': 140}",gbtree,0.03887741417629524,140
thoracic-surgery,XGBoost,RandomSearch,38,0.497294523875169,0.052392108171492355,63,"{'model__booster': 'dart', 'model__learning_rate': 0.3466103360914815, 'model__n_estimators': 171}",dart,0.3466103360914815,171
thoracic-surgery,XGBoost,RandomSearch,39,0.4991877584780811,0.07044301360324517,54,"{'model__booster': 'dart', 'model__learning_rate': 0.1390502296925332, 'model__n_estimators': 147}",dart,0.1390502296925332,147
thoracic-surgery,XGBoost,RandomSearch,40,0.5036398440269407,0.054988071691076806,24,"{'model__booster': 'gbtree', 'model__learning_rate': 0.13128310546910826, 'model__n_estimators': 136}",gbtree,0.13128310546910826,136
thoracic-surgery,XGBoost,RandomSearch,41,0.4936480102931716,0.053810767856812027,89,"{'model__booster': 'gbtree', 'model__learning_rate': 0.2406061372060136, 'model__n_estimators': 134}",gbtree,0.2406061372060136,134
thoracic-surgery,XGBoost,RandomSearch,42,0.4992529835755642,0.05678038081032284,53,"{'model__booster': 'gbtree', 'model__learning_rate': 0.15934148115397806, 'model__n_estimators': 274}",gbtree,0.15934148115397806,274
thoracic-surgery,XGBoost,RandomSearch,43,0.49396510299736107,0.05525325326433134,84,"{'model__booster': 'dart', 'model__learning_rate': 0.3410763914637727, 'model__n_estimators': 104}",dart,0.3410763914637727,104
