dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__max_features,model__max_samples,model__n_estimators
heart-statlog,RandomForest,BayesSearch,38,0.8977195087521175,0.057911499948460385,57,"{'model__max_features': 0.6194397323827622, 'model__max_samples': 0.5037608688633444, 'model__n_estimators': 206}",0.6194397323827622,0.5037608688633444,206.0
heart-statlog,RandomForest,BayesSearch,39,0.8942560700169395,0.051717058441225844,80,"{'model__max_features': 0.7798097375792038, 'model__max_samples': 0.5172698085060136, 'model__n_estimators': 102}",0.7798097375792038,0.5172698085060136,102.0
heart-statlog,RandomForest,BayesSearch,40,0.8899794137022397,0.04943608485406198,98,"{'model__max_features': 0.9954047928516523, 'model__max_samples': 0.5130204867125644, 'model__n_estimators': 296}",0.9954047928516523,0.5130204867125644,296.0
heart-statlog,RandomForest,BayesSearch,41,0.895032702804442,0.05732084395661806,77,"{'model__max_features': 0.3843560902064882, 'model__max_samples': 0.5176412853859184, 'model__n_estimators': 298}",0.3843560902064882,0.5176412853859184,298.0
heart-statlog,RandomForest,BayesSearch,42,0.8981433512140036,0.04935274776974893,53,"{'model__max_features': 0.2034328905631726, 'model__max_samples': 0.9733595333863793, 'model__n_estimators': 300}",0.2034328905631726,0.9733595333863793,300.0
heart-statlog,RandomForest,BayesSearch,43,0.8871656785243742,0.05381629099192828,112,"{'model__max_features': 0.8196613883739513, 'model__max_samples': 0.5003969047530903, 'model__n_estimators': 298}",0.8196613883739513,0.5003969047530903,298.0
heart-statlog,RandomForest,BayesSearch,44,0.905204098437794,0.038355883463252964,20,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 190}",0.1,0.5,190.0
heart-statlog,RandomForest,BayesSearch,45,0.9040694993412384,0.03907602847810026,29,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 193}",0.1,0.5,193.0
heart-statlog,RandomForest,BayesSearch,46,0.9050156455862977,0.04002523120331597,22,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 199}",0.1,0.5,199.0
heart-statlog,RandomForest,BayesSearch,47,0.894657326369283,0.0536885445086501,79,"{'model__max_features': 0.20206310223248258, 'model__max_samples': 0.5067693083753395, 'model__n_estimators': 113}",0.20206310223248258,0.5067693083753395,113.0
heart-statlog,RandomForest,BayesSearch,48,0.9069467579521928,0.0391616603289498,9,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 205}",0.1,0.5,205.0
heart-statlog,RandomForest,BayesSearch,49,0.8884424995294561,0.05596476590818603,107,"{'model__max_features': 0.2750134194290974, 'model__max_samples': 0.9944499237008733, 'model__n_estimators': 215}",0.2750134194290974,0.9944499237008733,215.0
heart-statlog,RandomForest,BayesSearch,50,0.9073868341803125,0.03771004029433918,6,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 210}",0.1,0.5,210.0
heart-statlog,RandomForest,BayesSearch,51,0.8861969461697722,0.04664642744627218,116,"{'model__max_features': 0.9744101713863863, 'model__max_samples': 0.9961333388904648, 'model__n_estimators': 102}",0.9744101713863863,0.9961333388904648,102.0
heart-statlog,RandomForest,BayesSearch,52,0.9076446922642575,0.03738095186267999,5,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 213}",0.1,0.5,213.0
heart-statlog,RandomForest,BayesSearch,53,0.8938246988518728,0.043583547814255406,82,"{'model__max_features': 0.6171324660923596, 'model__max_samples': 0.9924939379946893, 'model__n_estimators': 297}",0.6171324660923596,0.9924939379946893,297.0
heart-statlog,RandomForest,BayesSearch,54,0.9069529926595145,0.0384259755503351,8,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 216}",0.1,0.5,216.0
heart-statlog,RandomForest,BayesSearch,55,0.9060943675889328,0.03883474306573674,14,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 218}",0.1,0.5,218.0
heart-statlog,RandomForest,BayesSearch,56,0.9087415302089216,0.037063397062950774,1,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 167}",0.1,0.5,167.0
heart-statlog,RandomForest,BayesSearch,57,0.8974025974025974,0.05968591877649191,58,"{'model__max_features': 0.3004306149821246, 'model__max_samples': 0.5081253852560005, 'model__n_estimators': 158}",0.3004306149821246,0.5081253852560005,158.0
heart-statlog,RandomForest,BayesSearch,58,0.8967748917748919,0.05312290885892506,62,"{'model__max_features': 0.43957196581170555, 'model__max_samples': 0.5, 'model__n_estimators': 251}",0.43957196581170555,0.5,251.0
heart-statlog,RandomForest,BayesSearch,59,0.9024065970261621,0.041638019692167565,34,"{'model__max_features': 0.10022182910478739, 'model__max_samples': 0.5277694494787456, 'model__n_estimators': 143}",0.10022182910478739,0.5277694494787456,143.0
heart-statlog,RandomForest,BayesSearch,60,0.900105872388481,0.05161650183204393,39,"{'model__max_features': 0.1, 'model__max_samples': 0.634015487324463, 'model__n_estimators': 172}",0.1,0.634015487324463,172.0
heart-statlog,RandomForest,BayesSearch,61,0.896414925654056,0.05088267158251456,65,"{'model__max_features': 0.10981961732705016, 'model__max_samples': 0.7891421443210478, 'model__n_estimators': 298}",0.10981961732705016,0.7891421443210478,298.0
heart-statlog,RandomForest,BayesSearch,62,0.8868799407114624,0.04921646270764972,113,"{'model__max_features': 0.5918695720010556, 'model__max_samples': 0.7528913905911614, 'model__n_estimators': 103}",0.5918695720010556,0.7528913905911614,103.0
heart-statlog,RandomForest,BayesSearch,63,0.8916643139469226,0.043330529906002065,92,"{'model__max_features': 0.6478312886320527, 'model__max_samples': 0.7353240733609689, 'model__n_estimators': 298}",0.6478312886320527,0.7353240733609689,298.0
heart-statlog,RandomForest,BayesSearch,64,0.9049840015057405,0.03887393225990253,24,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 197}",0.1,0.5,197.0
heart-statlog,RandomForest,BayesSearch,65,0.9049975296442689,0.039576302338448804,23,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 198}",0.1,0.5,198.0
heart-statlog,RandomForest,BayesSearch,66,0.8864879776021078,0.047219936705569135,115,"{'model__max_features': 0.9789318784202395, 'model__max_samples': 0.5045141418333968, 'model__n_estimators': 176}",0.9789318784202395,0.5045141418333968,176.0
heart-statlog,RandomForest,BayesSearch,67,0.9054071381517034,0.03972863382588461,17,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 200}",0.1,0.5,200.0
heart-statlog,RandomForest,BayesSearch,68,0.9009130905326556,0.04937564719688216,37,"{'model__max_features': 0.1, 'model__max_samples': 0.7968225204704317, 'model__n_estimators': 136}",0.1,0.7968225204704317,136.0
heart-statlog,RandomForest,BayesSearch,69,0.9064189252776209,0.0374866871799497,12,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 175}",0.1,0.5,175.0
heart-statlog,RandomForest,BayesSearch,70,0.8965616177300959,0.05145915126545975,64,"{'model__max_features': 0.2728845267470281, 'model__max_samples': 0.7158438712942432, 'model__n_estimators': 218}",0.2728845267470281,0.7158438712942432,218.0
heart-statlog,RandomForest,BayesSearch,71,0.8860643704121965,0.05263869260584744,118,"{'model__max_features': 0.398666965147789, 'model__max_samples': 0.7392230068180765, 'model__n_estimators': 102}",0.398666965147789,0.7392230068180765,102.0
heart-statlog,RandomForest,BayesSearch,72,0.8922701392810088,0.05843740796963037,91,"{'model__max_features': 0.2710917206069081, 'model__max_samples': 0.7382350079590263, 'model__n_estimators': 299}",0.2710917206069081,0.7382350079590263,299.0
heart-statlog,RandomForest,BayesSearch,73,0.881343520609825,0.04444598675468359,123,"{'model__max_features': 0.9984198277442373, 'model__max_samples': 0.7759020116943162, 'model__n_estimators': 104}",0.9984198277442373,0.7759020116943162,104.0
heart-statlog,RandomForest,BayesSearch,74,0.8932940429136081,0.05436186318511647,86,"{'model__max_features': 0.10106589193919539, 'model__max_samples': 0.9939986240448063, 'model__n_estimators': 296}",0.10106589193919539,0.9939986240448063,296.0
heart-statlog,RandomForest,BayesSearch,75,0.905429724261246,0.04053646599163574,16,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 201}",0.1,0.5,201.0
heart-statlog,RandomForest,BayesSearch,76,0.885981084133258,0.05487556915475668,119,"{'model__max_features': 0.2988666693521541, 'model__max_samples': 0.9849875828129737, 'model__n_estimators': 141}",0.2988666693521541,0.9849875828129737,141.0
heart-statlog,RandomForest,BayesSearch,77,0.8933575663466968,0.04777750929150565,85,"{'model__max_features': 0.5833117333829279, 'model__max_samples': 0.9965424058927093, 'model__n_estimators': 101}",0.5833117333829279,0.9965424058927093,101.0
heart-statlog,RandomForest,BayesSearch,78,0.8961138951628081,0.04853827000030554,68,"{'model__max_features': 0.5053644155856476, 'model__max_samples': 0.6521470090946615, 'model__n_estimators': 233}",0.5053644155856476,0.6521470090946615,233.0
heart-statlog,RandomForest,BayesSearch,79,0.8793974684735556,0.04823278245819068,125,"{'model__max_features': 0.7587944731952458, 'model__max_samples': 0.7489320585985715, 'model__n_estimators': 100}",0.7587944731952458,0.7489320585985715,100.0
heart-statlog,RandomForest,BayesSearch,80,0.9080073640127988,0.03710701149213765,3,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 206}",0.1,0.5,206.0
heart-statlog,RandomForest,BayesSearch,81,0.892448593073593,0.047481076441408206,90,"{'model__max_features': 0.1014250223452563, 'model__max_samples': 0.9987508500991309, 'model__n_estimators': 105}",0.1014250223452563,0.9987508500991309,105.0
heart-statlog,RandomForest,BayesSearch,82,0.8934287361189537,0.048100898752312056,84,"{'model__max_features': 0.10573434957526943, 'model__max_samples': 0.7616838789123592, 'model__n_estimators': 208}",0.10573434957526943,0.7616838789123592,208.0
heart-statlog,RandomForest,BayesSearch,83,0.9001502211556559,0.05486133225523392,38,"{'model__max_features': 0.6187117123561165, 'model__max_samples': 0.5, 'model__n_estimators': 138}",0.6187117123561165,0.5,138.0
heart-statlog,RandomForest,BayesSearch,84,0.8994140551477507,0.05307429922951225,42,"{'model__max_features': 0.10796901265715908, 'model__max_samples': 0.6511092772265016, 'model__n_estimators': 300}",0.10796901265715908,0.6511092772265016,300.0
heart-statlog,RandomForest,BayesSearch,85,0.8978151468097119,0.050681535465958924,56,"{'model__max_features': 0.4429996836551895, 'model__max_samples': 0.6635127636170464, 'model__n_estimators': 299}",0.4429996836551895,0.6635127636170464,299.0
heart-statlog,RandomForest,BayesSearch,86,0.886196828533785,0.045876011627283865,117,"{'model__max_features': 0.9810387367153375, 'model__max_samples': 0.669926284256464, 'model__n_estimators': 294}",0.9810387367153375,0.669926284256464,294.0
heart-statlog,RandomForest,BayesSearch,87,0.9051101072840202,0.04735966803598581,21,"{'model__max_features': 0.21349470718485514, 'model__max_samples': 0.6670065114493717, 'model__n_estimators': 104}",0.21349470718485514,0.6670065114493717,104.0
heart-statlog,RandomForest,BayesSearch,88,0.9069467579521927,0.039161660328949806,10,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 204}",0.1,0.5,204.0
heart-statlog,RandomForest,BayesSearch,89,0.8972669631093545,0.05597658700947883,59,"{'model__max_features': 0.5750885851869912, 'model__max_samples': 0.5193547662906526, 'model__n_estimators': 173}",0.5750885851869912,0.5193547662906526,173.0
heart-statlog,RandomForest,BayesSearch,90,0.9066589026915114,0.03884078422441051,11,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 158}",0.1,0.5,158.0
heart-statlog,RandomForest,BayesSearch,91,0.9087198851872765,0.0367808862241963,2,"{'model__max_features': 0.14544735070778092, 'model__max_samples': 0.5, 'model__n_estimators': 166}",0.14544735070778092,0.5,166.0
heart-statlog,RandomForest,BayesSearch,92,0.8957559288537549,0.05144660422447562,70,"{'model__max_features': 0.2565037291275857, 'model__max_samples': 0.7020634743759258, 'model__n_estimators': 257}",0.2565037291275857,0.7020634743759258,257.0
heart-statlog,RandomForest,BayesSearch,93,0.8908815640880858,0.04751044714836488,94,"{'model__max_features': 0.601081119574738, 'model__max_samples': 1.0, 'model__n_estimators': 246}",0.601081119574738,1.0,246.0
heart-statlog,RandomForest,BayesSearch,94,0.9036302465650292,0.042163759951662064,31,"{'model__max_features': 0.12993286306073487, 'model__max_samples': 0.5274205453839996, 'model__n_estimators': 164}",0.12993286306073487,0.5274205453839996,164.0
heart-statlog,RandomForest,BayesSearch,95,0.8988028185582533,0.050912441907127445,48,"{'model__max_features': 0.22056337708160684, 'model__max_samples': 0.7579126213247133, 'model__n_estimators': 100}",0.22056337708160684,0.7579126213247133,100.0
heart-statlog,RandomForest,BayesSearch,96,0.9054719555806512,0.03838273826457292,15,"{'model__max_features': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 186}",0.1,0.5,186.0
heart-statlog,RandomForest,BayesSearch,97,0.9049804724261247,0.03899705998347118,25,"{'model__max_features': 0.12457560404390502, 'model__max_samples': 0.5, 'model__n_estimators': 194}",0.12457560404390502,0.5,194.0
heart-statlog,RandomForest,BayesSearch,98,0.8898031949934124,0.04929022842541604,99,"{'model__max_features': 0.46174201776402635, 'model__max_samples': 0.9909899936035009, 'model__n_estimators': 297}",0.46174201776402635,0.9909899936035009,297.0
heart-statlog,RandomForest,BayesSearch,99,0.8895345143986448,0.04728869007105641,101,"{'model__max_features': 0.7660625300395075, 'model__max_samples': 0.815763953386736, 'model__n_estimators': 297}",0.7660625300395075,0.815763953386736,297.0
heart-statlog,RandomForest,BayesSearch,100,0.8882758093355919,0.044175475502728566,108,"{'model__max_features': 0.8536463916004386, 'model__max_samples': 0.9950907729961131, 'model__n_estimators': 299}",0.8536463916004386,0.9950907729961131,299.0
heart-statlog,RandomForest,BayesSearch,101,0.8993427677395068,0.05655711595949811,43,"{'model__max_features': 0.10020558018470054, 'model__max_samples': 0.6586189559211179, 'model__n_estimators': 107}",0.10020558018470054,0.6586189559211179,107.0
heart-statlog,RandomForest,BayesSearch,102,0.8989784490871446,0.048425135800233395,45,"{'model__max_features': 0.5641294817051059, 'model__max_samples': 0.6013498265005365, 'model__n_estimators': 296}",0.5641294817051059,0.6013498265005365,296.0
heart-statlog,RandomForest,BayesSearch,103,0.9052408008658007,0.04639531692756989,18,"{'model__max_features': 0.21502569100003527, 'model__max_samples': 0.6260595390204976, 'model__n_estimators': 168}",0.21502569100003527,0.6260595390204976,168.0
heart-statlog,RandomForest,BayesSearch,104,0.8957164031620554,0.05441678750093751,71,"{'model__max_features': 0.6697991087819052, 'model__max_samples': 0.610099265126634, 'model__n_estimators': 199}",0.6697991087819052,0.610099265126634,199.0
heart-statlog,RandomForest,BayesSearch,105,0.89472931959345,0.0477362078680602,78,"{'model__max_features': 0.35445623939575066, 'model__max_samples': 0.6278675756784557, 'model__n_estimators': 206}",0.35445623939575066,0.6278675756784557,206.0
heart-statlog,RandomForest,BayesSearch,106,0.8951521033314511,0.05073368907247159,76,"{'model__max_features': 0.20504749132787875, 'model__max_samples': 0.851463008602012, 'model__n_estimators': 200}",0.20504749132787875,0.851463008602012,200.0
heart-statlog,RandomForest,BayesSearch,107,0.9040694993412384,0.03907602847810026,29,"{'model__max_features': 0.1215929837776777, 'model__max_samples': 0.5, 'model__n_estimators': 193}",0.1215929837776777,0.5,193.0
